player.id,historical.id_ncaa,season.year_ncaa,team.id_ncaa,stat.games_ncaa,stat.gamesStart_ncaa,stat.minutes_ncaa,stat.fg_ncaa,stat.fga_ncaa,stat.fgPct_ncaa,stat.fg2_ncaa,stat.fg2a_ncaa,stat.fg2Pct_ncaa,stat.fg3_ncaa,stat.fg3a_ncaa,stat.fg3Pct_ncaa,stat.ft_ncaa,stat.fta_ncaa,stat.ftPct_ncaa,stat.orb_ncaa,stat.drb_ncaa,stat.trb_ncaa,stat.ast_ncaa,stat.stl_ncaa,stat.blk_ncaa,stat.tov_ncaa,stat.pf_ncaa,stat.pts_ncaa,stat.PERColl,stat.PERNBA,stat.laneAgil,stat.threeQuartSprint,stat.standVerLeap,verticalLeap,"stat,bodyFat",stat.handLen,stat.handWid,stat.ht,stat.standReach,"stat,wt",wingspan,success
-1.7453684320753404,1.3997767458578265,1.2664363207417184,-1.4030510688364368,-2.136602401583428,-1.7390632450340815,-1.7962792608625804,-1.538042149996243,-1.3431594241939522,-0.4220135529590449,-1.250572216449441,-1.2022604792445952,-0.5959143703174075,-0.5593316625453009,-0.5694635454466626,-0.00439141873901842,-1.632770251635093,-1.652639774008005,-0.6924368730735,-0.9317850974697524,-1.2026494447664935,-1.1750516302120926,-0.07426848233066835,-0.9136018914328,-0.7863014090940394,-0.3052900952375478,-1.2850944111846638,-1.6450644183379939,-0.8203550016602911,-5.49138513472477,1.4467946763931443,-1.980122564439946,1.1596949341355889,1.113849660526592,0.21494187580730945,-1.1441475264445202,-1.4732485539852755,-0.6347713175868395,0.19925702974967532,-0.443571170507063,0.13949171984531356,-0.6548262886861143
-1.744265597591139,0.8952275914051335,0.9165044305537409,-1.2370195947203746,-2.428871184563809,-0.7366399165904833,-2.0027922663448843,-0.6846196341793556,-1.5984724332695237,3.7709526086394054,0.08434885065090349,-0.815022136935611,3.396494960734795,-1.2743387411580638,-1.3571857974618835,-2.374073328917628,-1.4574336609606013,-0.8724865912285933,-3.4017280153151725,0.21774167952711684,-0.22877281104721786,-0.05825882647766628,-1.1370001272171526,-1.472087725005979,0.6967652176367733,-0.890457691735748,-0.610781206281976,-1.1608564161274755,1.929306219050379,0.946022178811711,3.3539060317015386,-1.2281386354117463,0.4328077736307991,-1.1994121689479058,0.40721505808324143,1.9118309886388938,0.995073749648904,1.5688696635568413,1.8859605485118804,2.5485440138910636,2.211219072153179,1.527122562544739
-1.7400469712756745,-1.2986472580411808,-1.5330188007621026,1.0446947115317016,0.08464034906746683,0.8125597728223499,0.3389400564271792,0.2616924071686215,-0.06396228593902652,0.6945042563554874,1.0447671749448166,1.107700414876824,0.07094960585834673,-1.2356897098816984,-1.3125977454610218,-0.8021450302916845,1.6661552321664561,2.212893415505467,-0.5547211942889757,1.6908389567156974,0.28552159102925356,0.8944046834171957,-0.7220287230233826,-0.40298627216589356,2.099666080760515,-0.3052900952375478,0.56193741094009,0.4289925304017978,0.7341696432906546,-0.21579967380805973,0.6197105938804542,0.3593829925366698,0.2147416254793616,0.1885449287367928,-0.16105901397673442,0.32272216079551763,-0.1568099920470452,-0.005159608688644948,0.8317708492855023,1.8658360422396605,1.1753553959992462,-0.6548262886861143
-1.7317900194997742,-0.6779360736953993,-0.48322313019816976,-0.7664589146583345,0.7276316716243049,0.08352462486336958,-0.2805989600197323,-0.4175622482774724,-0.024480892783010293,-0.9883049598415923,-1.081441945504601,-0.8419604564005838,-1.3549108695174417,1.0349408776047786,0.8945108285816253,0.7069061363892211,-0.35346253449157894,-0.3741952035178723,0.11796692900465466,-0.9147550711438728,-0.8962612903379574,-0.9681059988491637,-0.40826985643784913,0.283153466224012,-0.746218527290504,-0.17025141912257855,-0.42021443098339023,-0.1787179177166667,-1.1422642127011073,-0.9138891788783469,-1.4239097847552766,0.5264905323207137,-0.2940793868739908,0.3427623840350926,-1.152334087043761,-0.5329518234278374,-1.0618615033795789,-0.3199654631377422,-1.0657706093219785,-0.8987098182746659,-1.1553378753471022,-0.6548262886861143
-1.7169170950491919,0.17651446355410985,0.21664065017778555,1.5836269710592144,-0.2660821905089903,0.5391715923377324,0.20251631341159668,-0.37692308085762066,-0.08238693607850076,-0.8115899108853357,-1.0572804782267669,-1.0810380416522176,-0.10454091418790411,1.0639276510620528,1.0765787075851434,0.5143449198075429,-0.03525909215639013,-0.25843053768608865,0.9363158663973012,-0.872180005329174,-0.4312078416517864,-0.6469834674239293,0.3052785337002189,0.4746343234491019,-0.26522394564807816,-0.834191576687844,-0.9772557741638715,-0.049334402955961344,-0.43413908612639646,-1.1563915887131269,-1.062562370065266,1.5291357710249778,0.06936419337840415,0.034327473438492954,0.3644876842441454,0.07824387958884536,0.1722996484375109,-0.6347713175868395,-1.276608549167254,-0.03900348360252781,-0.1194741991931696,-0.6548262886861143
-1.7132373028377619,1.2138220083727609,1.178953348194724,0.5188877585701974,-0.4998972168932951,0.5087951278394415,0.08862126190317456,-0.5743133226111864,-0.2218878585630914,-0.8718336775749691,-0.5257281981144124,-0.17186975970938495,-1.236454768486222,-0.1148678028670969,-0.12358302543804695,0.4632572501021997,-0.10019857018397968,-0.263463784026601,0.6847199147717311,-0.38682425504160695,-0.5898731359094213,-0.5470786798694119,0.1382778466466285,0.8097258235930093,-0.5057212364692911,-0.6203803395058094,0.15148589491236691,-0.4414056598065836,-0.7161774003275017,-0.16250331966941167,-1.3235355028969387,-1.2281386354117463,0.2510859835046016,1.2680671158248917,-0.08414974106636189,-1.755343229461203,-1.0618615033795789,-0.3199654631377422,-0.22241884994087596,0.028424464214894522,-0.1194741991931696,-0.6548262886861143
-1.705261317021419,-0.0826944815574237,0.041674705083796726,1.4351534623963116,0.8445391848164573,-0.12911062662466638,0.5003956788951622,-0.3072559367093033,-0.003424149766468307,-0.8316711664485471,-0.9485538754765125,-0.8924698053974078,-0.240546067223749,1.0059541041475044,0.9799712615832767,0.39448538703731484,-0.5742567597853834,-0.882553083909618,1.3494629027508707,-1.2638706108244036,-0.9509734607716246,-1.150075433323463,1.135221342087759,0.283153466224012,-0.9366122158572975,-0.5641142244579056,-0.25896562111535615,-0.17675756143241358,-0.8154222896208484,-0.0024055704599413082,0.2824530068364418,0.9442593817808219,-1.9295754980097681,-1.3536296242462056,-0.1268771149054579,-2.977734635494569,-1.0618615033795789,-1.5791888809341312,-1.4874464890125298,-1.4465618942912242,-1.6732697134240684,-0.6548262886861143
-1.7048479695545364,-0.5490534574686643,-0.30825718510418093,1.0774524040085247,0.9029929414125335,0.02277169586678788,0.8946477802704695,0.9467526579604086,0.7572506917061109,0.21255412283842298,0.5373763621102964,0.2187358725327209,1.0361474661127243,0.7160863695747628,0.827628750580333,0.39252047666403217,0.237486715559486,0.4311242109641011,-0.42230227238078094,0.8904277193993588,1.554843945090332,1.3867925649358883,-0.114753497373963,2.213918776577002,0.31597784050318634,-1.1605350439656865,1.0896607886900198,0.856350200368976,1.1711090282885797,0.11941022310776443,0.30252786320810865,0.8607056118888018,0.4328077736307991,-0.27410743715810676,0.8558524833937488,1.9118309886388938,1.8178478508602973,-0.3199654631377422,-0.8549326694767029,1.1746995771110778,-0.37844011823165274,-0.6548262886861143
-1.6999608855757813,-1.3151646949873723,-1.5330188007621026,0.26439583101056463,-1.084434782854057,0.20503048285653297,0.5291823402654228,0.21524764440307667,0.9362330073467178,-1.361816313317318,-0.4290823290030752,0.030167636277911174,-1.429494340537098,1.04460313542387,1.2883719545892358,0.266766212773957,1.1726151991567755,0.9747148157394331,0.7482809972876648,-0.5060344393227637,-0.42573662460841966,-0.4899902298382592,-0.02366221352655005,-0.3391593197575302,-0.44559691376398786,0.2123581632031677,-1.3144123766152156,0.7112838353342458,-0.8580730672634971,-0.37753743637917964,0.5635009960397849,0.025167912968581785,0.06936419337840415,0.1885449287367928,-0.06705879153072361,0.8116787232088665,0.995073749648904,-1.264383026485034,-0.6440947296314272,-1.1178506486812887,-0.1194741991931696,-0.6548262886861143
-1.697800378007013,-1.3166425110940516,-1.5330188007621026,0.8593401621088665,0.435362888643924,0.6910539148291865,0.8596031490371089,0.3197483606255527,0.4361353607038456,-0.3657860373820524,-0.8639887400040924,-1.0810380416522176,0.9835003100988491,1.9142063391420954,1.8085658945992873,0.5850816932457104,-0.5677628119826245,-0.7365889400347603,0.716500456029698,-0.8806950184921137,-0.3710244541747525,-0.6113031861544588,0.836644356143461,0.9692932046139175,-0.7261770863887362,-0.2602772031992247,-1.1678225494624572,0.43291324297030404,-0.42034766421796543,-0.321139024955383,-0.35994239705691183,-0.4761547063835502,0.6145295637569965,0.9596322052282921,-0.049967841995085326,0.32272216079551763,-0.1568099920470452,-0.9495771720359366,-1.0657706093219785,-1.4549903877684016,-1.4143037943855854,-0.6548262886861143
